timestamp,mq2_raw,pm25,co,voc,temperature,humidity,event_label
2026-02-14T06:26:12.643599,222,0.0,2.846034132386727,40.23160211662116,25.2,58.9,0
2026-02-14T06:26:13.643599,234,4.1788829859497945,20.188161942138898,52.317691690357485,24.5,59.3,0
2026-02-14T06:26:14.643599,203,5.647155883130811,12.526003891208353,33.957911085404234,25.3,60.2,0
2026-02-14T06:26:15.643599,233,26.899994089152784,7.72934763564739,39.2375448517433,25.9,59.5,0
2026-02-14T06:26:16.643599,781,0.0,10.746718102581625,40.00881464237921,24.1,58.8,0
2026-02-14T06:26:17.643599,236,18.058864286074613,16.54057711583153,22.171499421306663,23.9,59.6,0
2026-02-14T06:26:18.643599,225,38.473511511865446,15.212672189564278,88.37161461044269,26.9,58.5,0
2026-02-14T06:26:19.643599,218,5.20081774438049,3.835135127864861,19.39587062910848,25.8,57.7,0
2026-02-14T06:26:20.643599,219,15.22822803072574,2.8621778197975907,42.57618242545665,24.1,61.8,0
2026-02-14T06:26:21.643599,210,3.1857083004209183,9.264914009995287,38.93580350267866,26.4,58.8,0
2026-02-14T06:26:22.643599,179,13.533714501522136,12.867501032711134,86.37507354893881,24.3,58.2,0
2026-02-14T06:26:23.643599,206,28.936119604173975,18.988680141892257,51.96890284082878,24.7,58.7,0
2026-02-14T06:26:24.643599,200,33.54618288005638,18.58720018479012,28.64528952531238,25.3,59.2,0
2026-02-14T06:26:25.643599,217,9.680650374628733,14.503711524911676,18.041532736584717,25.2,59.8,0
2026-02-14T06:26:26.643599,225,14.390236478216474,5.969018666118837,70.21250008569174,25.3,62.6,0
2026-02-14T06:26:27.643599,210,9.868944431223188,14.504608143135854,45.30178601882549,25.1,60.7,0
2026-02-14T06:26:28.643599,222,14.734334048820715,8.76012272225821,61.85450192258978,25.9,61.5,0
2026-02-14T06:26:29.643599,502,14.293396976056302,2.3314950103982923,69.8998325601552,25.4,57.2,0
2026-02-14T06:26:30.643599,222,4.589360174389951,9.235058311845695,37.71783999434215,24.6,59.2,0
2026-02-14T06:26:31.643599,194,10.163918707549637,11.791747620831607,37.08192110609012,24.6,61.8,0
2026-02-14T06:26:32.643599,223,19.25021829172238,13.97023418574992,94.99243519181599,25.3,58.9,0
2026-02-14T06:26:33.643599,236,20.891840624672298,12.611166424533248,71.96832912692648,24.8,60.5,0
2026-02-14T06:26:34.643599,238,13.000442386918284,12.438485234651889,47.99678595064746,24.3,59.9,0
2026-02-14T06:26:35.643599,206,0.0,7.155694196319871,90.11692430363874,23.5,57.9,0
2026-02-14T06:26:36.643599,233,24.9407073541531,14.182480803671373,64.39716201719506,25.3,60.4,0
2026-02-14T06:26:37.643599,204,19.45465135283839,7.000040241779016,56.55304662334041,25.3,60.5,0
2026-02-14T06:26:38.643599,217,19.853540038275295,6.191032617274912,38.804954312058804,25.2,61.7,0
2026-02-14T06:26:39.643599,199,31.754232905937926,16.318696285143055,41.37055665781263,25.0,60.9,0
2026-02-14T06:26:40.643599,203,24.063518265190954,15.174527705752526,48.24622768844883,24.5,62.1,0
2026-02-14T06:26:41.643599,195,20.922407068098405,15.264414626535341,52.51174508069169,26.0,62.5,0
2026-02-14T06:26:42.643599,196,4.909495632631053,9.29455740395702,51.53438325534637,25.1,62.1,0
2026-02-14T06:26:43.643599,220,9.972962252881622,0.0,46.2158882272243,25.9,61.0,0
2026-02-14T06:26:44.643599,230,11.001987860984764,8.901739111175868,23.586531491843754,24.2,61.7,0
2026-02-14T06:26:45.643599,231,8.926472621405207,12.01837358908063,45.86382569013528,24.5,59.8,0
2026-02-14T06:26:46.643599,697,22.137626877142637,9.12312628926213,59.71621343134775,24.6,60.6,0
2026-02-14T06:26:47.643599,207,11.298699607837804,13.638326194587014,62.804265503006135,24.7,60.7,0
2026-02-14T06:26:48.643599,204,11.42538038412805,6.805606928116132,75.6425889544296,24.8,62.5,0
2026-02-14T06:26:49.643599,243,10.632976839768236,9.866566252559121,69.53772639887218,24.6,59.5,0
2026-02-14T06:26:50.643599,195,23.467154537275718,11.875833602198368,58.33128203578127,24.6,59.6,0
2026-02-14T06:26:51.643599,233,15.719424024425777,11.410973878578824,48.21641549322465,23.3,58.5,0
2026-02-14T06:26:52.643599,216,12.020040487504382,8.505525769804674,52.868736120241536,25.6,60.5,0
2026-02-14T06:26:53.643599,208,14.47884003043695,14.502506143913298,51.149908777039656,26.4,61.2,0
2026-02-14T06:26:54.643599,221,17.30724326097505,11.49921625038355,50.216801791078176,25.0,60.5,0
2026-02-14T06:26:55.643599,220,9.384686306900486,9.94092118090852,49.66079375734992,25.7,58.4,0
2026-02-14T06:26:56.643599,243,27.59728552917807,9.556449117717191,28.577589043129286,23.2,58.0,0
2026-02-14T06:26:57.643599,232,29.472751971978425,8.200429469191379,25.867145256306557,23.4,60.1,0
2026-02-14T06:26:58.643599,204,12.156787146486895,3.468891030717197,38.06077359557861,25.8,60.7,0
2026-02-14T06:26:59.643599,202,17.36557744965785,17.44092769004407,66.92427833548948,25.9,57.9,0
2026-02-14T06:27:00.643599,205,7.498226873849619,8.434454414655491,80.06537434228287,25.1,61.1,0
2026-02-14T06:27:01.643599,226,27.13187399258783,20.03858264098225,30.094878270511824,25.8,56.9,0
2026-02-14T06:27:02.643599,226,3.3459903899757357,4.8223516655547005,43.483786511553554,25.1,57.5,0
2026-02-14T06:27:03.643599,211,19.728754702475563,12.515322754229027,25.429336613034227,26.2,62.0,0
2026-02-14T06:27:04.643599,246,24.378023868302385,12.597487016530952,87.15713560840692,23.9,60.5,0
2026-02-14T06:27:05.643599,212,3.351645265933593,0.0,92.11820590131822,24.4,59.2,0
2026-02-14T06:27:06.643599,225,14.816749086133395,14.09075685622443,32.94617274804497,25.6,59.0,0
2026-02-14T06:27:07.643599,217,16.05951946221973,9.043581942670416,63.933095288562086,24.3,59.9,0
2026-02-14T06:27:08.643599,627,13.74722426761495,17.205143329062423,69.5924982913742,23.7,57.0,0
2026-02-14T06:27:09.643599,214,15.52553774509686,11.366054703782893,67.46414671240464,25.0,60.6,0
2026-02-14T06:27:10.643599,202,20.860693620324376,12.947769404138104,49.32748892526061,24.4,60.3,0
2026-02-14T06:27:11.643599,230,15.85009481953506,0.0,67.38117818188171,24.3,58.5,0
2026-02-14T06:27:12.643599,232,21.15482572938098,16.723879800809954,30.58152995435571,24.0,58.1,0
2026-02-14T06:27:13.643599,233,18.460079984680323,6.78462988157877,49.957335303842136,26.8,59.2,0
2026-02-14T06:27:14.643599,211,3.2378538832709136,4.594676403223323,69.2770594815447,25.0,61.1,0
2026-02-14T06:27:15.643599,216,14.17270906689927,7.721562225723179,52.167525461905896,24.5,58.7,0
2026-02-14T06:27:16.643599,208,31.88307696825361,16.459537412951942,76.6658198884774,25.2,58.6,0
2026-02-14T06:27:17.643599,236,10.148819271090886,13.028929131541215,66.88649160567924,24.6,60.4,0
2026-02-14T06:27:18.643599,220,8.984777780389448,20.372562821034848,27.249742204198366,25.1,57.7,0
2026-02-14T06:27:19.643599,237,17.15643949210696,10.202765019662996,68.3558075233482,25.8,59.2,0
2026-02-14T06:27:20.643599,230,24.92061146437633,11.14543756067457,48.5968535160617,23.3,57.6,0
2026-02-14T06:27:21.643599,197,8.990957221524958,2.7487489094208373,21.792890781963354,25.8,61.6,0
2026-02-14T06:27:22.643599,228,25.98943640780662,12.771820247520735,61.85170668909663,24.1,62.1,0
2026-02-14T06:27:23.643599,215,3.4384558566524888,4.991107597095502,20.441782649948227,23.7,59.7,0
2026-02-14T06:27:24.643599,218,7.171995182500237,7.393738921733307,66.64048727424229,23.9,61.0,0
2026-02-14T06:27:25.643599,204,12.207495355110263,6.849322937135563,62.71998964868777,26.6,60.7,0
2026-02-14T06:27:26.643599,227,27.381226466352448,8.967392975212658,34.14285357800007,24.1,59.4,0
2026-02-14T06:27:27.643599,222,12.071027048934894,11.18463155505748,30.683693255512324,24.4,60.9,0
2026-02-14T06:27:28.643599,233,15.53415399483764,6.96443596163542,41.67064064147205,24.6,59.0,0
2026-02-14T06:27:29.643599,240,12.92129171055723,6.961333340408837,86.90585049119866,24.3,60.9,0
2026-02-14T06:27:30.643599,240,7.965127720982386,12.062503100621734,37.08735839423037,24.4,59.2,0
2026-02-14T06:27:31.643599,217,19.848943822382104,5.8837555838098226,44.76084574247071,24.7,61.9,0
2026-02-14T06:27:32.643599,212,18.98244914541851,3.872064311985662,19.758524827053755,25.2,59.8,0
2026-02-14T06:27:33.643599,220,5.963228044786987,10.641325088909728,50.94154362821037,25.7,60.1,0
2026-02-14T06:27:34.643599,203,20.169710263323083,13.24262275457205,58.789367939828146,25.3,60.7,0
2026-02-14T06:27:35.643599,222,19.295547250208408,20.19064576498515,67.23203296086534,25.2,63.5,0
2026-02-14T06:27:36.643599,240,15.147074832313974,14.831540027081411,68.0320978599475,25.9,57.6,0
2026-02-14T06:27:37.643599,222,4.741921253190984,13.233786276537106,69.154916572365,25.3,61.9,0
2026-02-14T06:27:38.643599,233,10.781150011668036,0.0,64.05704248757695,25.0,59.5,0
2026-02-14T06:27:39.643599,201,4.153348371452369,2.881887597125309,62.76462156778614,26.3,61.2,0
2026-02-14T06:27:40.643599,219,21.392682632686043,8.681570041057677,51.99280969333205,25.4,62.2,0
2026-02-14T06:27:41.643599,235,14.4415001639598,14.913802620659325,73.64227000052234,24.5,58.9,0
2026-02-14T06:27:42.643599,206,18.837372690592286,20.22267731660325,91.34027548806785,25.9,62.3,0
2026-02-14T06:27:43.643599,225,6.296500469118724,6.675673785038565,33.50255857543203,25.1,59.2,0
2026-02-14T06:27:44.643599,231,33.14950377272909,10.995655780999913,84.41313621845381,23.8,61.1,0
2026-02-14T06:27:45.643599,218,10.110390927059296,4.9269045794711674,32.74577193831931,24.7,62.0,0
2026-02-14T06:27:46.643599,231,16.004269023290238,5.714893024048657,82.34958660827452,26.0,58.0,0
2026-02-14T06:27:47.643599,225,17.84812960008568,4.953478041120796,42.20956529000276,23.9,60.1,0
2026-02-14T06:27:48.643599,233,7.0034951113988555,6.808893428103122,6.4471307585527455,25.1,60.3,0
2026-02-14T06:27:49.643599,216,16.724539971789056,11.953898114623975,42.74639738424741,25.1,57.9,0
2026-02-14T06:27:50.643599,209,15.51663755701813,11.812029364606381,17.712222736311737,24.9,61.2,0
2026-02-14T06:27:51.643599,197,12.539482243030253,11.256086520240805,58.054064527704554,24.5,60.6,0
2026-02-14T06:27:52.643599,201,13.425443405388908,10.93561050354122,46.02889798063815,23.1,59.0,0
2026-02-14T06:27:53.643599,237,1.5848785532184824,13.526928011369893,42.35173577011203,25.9,59.2,0
2026-02-14T06:27:54.643599,217,22.865811133233137,7.168872852861252,70.79636983741656,25.2,61.1,0
2026-02-14T06:27:55.643599,939,14.488349831885253,12.11590547624414,44.99023096762405,24.9,59.4,0
2026-02-14T06:27:56.643599,217,10.119107449423417,5.5204816131796655,89.56599274633565,26.3,60.1,0
2026-02-14T06:27:57.643599,182,11.104210977825872,12.036126324445997,48.05748801652639,25.2,60.5,0
2026-02-14T06:27:58.643599,223,1.868971251095477,5.90357956551084,45.16408429668158,24.9,60.0,0
2026-02-14T06:27:59.643599,234,24.53669863817933,7.019440978883179,39.50386726094149,24.5,59.3,0
2026-02-14T06:28:00.643599,221,19.377926590533793,13.658096971953348,54.62900793772754,25.4,58.9,0
2026-02-14T06:28:01.643599,239,26.291945720104778,9.820845068361812,43.338311753772466,24.9,60.8,0
2026-02-14T06:28:02.643599,216,25.232278210017185,7.283823417010659,42.714575297779845,24.3,60.0,0
2026-02-14T06:28:03.643599,226,25.699039302453315,2.7214296516471244,69.502327193925,25.5,60.5,0
2026-02-14T06:28:04.643599,212,17.86685896570589,13.925242403417153,52.5820184614565,24.6,57.8,0
2026-02-14T06:28:05.643599,226,24.975166882370402,2.3437683219522096,14.315181784006882,24.3,62.6,0
2026-02-14T06:28:06.643599,248,30.123941494770467,11.234917156763446,35.833354655122406,23.9,62.3,0
2026-02-14T06:28:07.643599,194,31.485158519025408,11.930974450439546,38.99805728557354,25.4,57.3,0
2026-02-14T06:28:08.643599,235,15.623635068687799,5.121251171003755,76.97141454839252,24.7,59.0,0
2026-02-14T06:28:09.643599,201,18.874691777025237,10.120354561026039,68.70761150535827,25.6,60.7,0
2026-02-14T06:28:10.643599,212,20.6664904954111,2.245544754687902,29.106470181232282,24.1,61.1,0
2026-02-14T06:28:11.643599,228,21.653975956506613,15.63101683243158,75.37045219849725,25.0,57.6,0
2026-02-14T06:28:12.643599,216,9.973050562147169,11.462754846763948,28.343449850188442,24.6,59.0,0
2026-02-14T06:28:13.643599,209,4.848910759649781,10.144792991041651,69.9267355780048,25.0,55.2,0
2026-02-14T06:28:14.643599,236,10.652988743684293,16.417452838801776,49.90668558262018,24.6,59.6,0
2026-02-14T06:28:15.643599,202,10.695668153693035,14.364080557330235,32.31316602553113,24.8,60.6,0
